NIM1K,green,9.596110313,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOL4L,green,8.793588233,WM10,,,,,,,,,,,,,,,,,,SCZ.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPAS2,green,24.90797234,WM10,,,Delta,,,,,,SME20,,TF,ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,Exc_L4-6_RORB_SEMA3E,,,,,,,,,,,,,,,,
NPLOC4,green,23.28995376,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPRL3,green,5.209875339,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
NQO2,green,6.540438737,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5M,green,2.135639866,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM4,,,,,,,,,,,,,,,,,,,,,,,,,
NUP93,green,13.99499189,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM4,,,,,,,,,,,,,,,,,,,,,,,,,
OBSCN,green,24.28403216,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODF2,green,4.529237523,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,geneM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLFM2,green,19.40498687,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPC_L1-6_PDGFRA_NA
OPRD1,green,34.12291982,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inh_L2-5_PVALB_SCUBE3,,,,,,
ORAOV1,green,9.575061567,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARP6,green,4.507962126,WM10,,,,,,,,,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARVB,green,10.148036,WM10,,,,,,,,,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBX1,green,7.373225981,WM10,,,,,,,,,,,TF,ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
PC,green,20.03291899,WM10,,,,,,,,,,,,,,,,,,,SCZ.DGE_up,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCNT,green,10.70335262,WM10,,,Delta,Gamma,,,,,,,,,,,,,,,,,,,geneM11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDE4A,green,14.47055141,WM10,,,,,,,,,,,,ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
PDGFRB,green,24.23438847,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDZD2,green,13.3498332,WM10,,,,,,,,,,,,,,,,,,,,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L2-3_LINC00507_FREM3,,,,,,,,,,,,,,,,,,,
PDZRN3,green,9.070445727,WM10,,,Delta,,,Theta,,,,,,,,,,,,,SCZ.DGE_up,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,Exc_L3-5_RORB_TWIST2,Exc_L3-5_RORB_ESR1,,,,,,Inh_L1-2_LAMP5_DBP,,,Inh_L2-4_VIP_SPAG17,,,Inh_L2-6_LAMP5_CA1,,,,,
PGAP3,green,7.88389027,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM4,,,,,,,,,,,,,,,,,,,,,,,,,
PIP5K1A,green,5.055510578,WM10,,,,,,,,,,,,,,,ASD.DGE_up,,,,SCZ.DGE_up,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PISD,green,15.1013913,WM10,,,,,,,,,SME20,,,,,,,,BD.DGE_up,,,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKNOX2,green,36.50810665,WM10,,,,,,,,,SME20,,TF,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L3-5_RORB_ESR1,Exc_L4-6_RORB_SEMA3E,,,,,Inh_L1-2_LAMP5_DBP,Inh_L1-2_SST_BAGE2,,,,Inh_L2-5_PVALB_SCUBE3,Inh_L2-6_LAMP5_CA1,Inh_L4-6_PVALB_SULF1,,,,
PLEKHA6,green,29.98340791,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEKHM3,green,11.33717725,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNPLA6,green,6.962877451,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLR1A,green,4.809306109,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM121,green,12.12552447,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
PPARGC1B,green,13.98079231,WM10,,,,,,,,,,RBP,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP1R3F,green,22.38102627,WM10,,,,,,,,,,,,ASD,,,,,,,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP2R2C,green,18.55879202,WM10,,,,,,,,,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L2-3_LINC00507_FREM3,,Exc_L3-5_RORB_ESR1,Exc_L4-6_RORB_SEMA3E,,,,Exc_L5-6_FEZF2_ABO,,,,,,,,,,,,
PPP2R2D,green,9.070754459,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP6R2,green,16.83375577,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,geneM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM16,green,9.153998524,WM10,,,,,,,,,,,TF,,,,,,,,SCZ.DGE_up,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRICKLE1,green,11.44103538,WM10,,,,,,,,,,,,ASD,ASD_Scored,ASD.DGE_down,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L4-6_RORB_SEMA3E,Exc_L4-6_FEZF2_IL26,,Exc_L5-6_THEMIS_C1QL3,,,,,,,,,,,,,
PRICKLE2,green,14.81132854,WM10,,,,,,,,,,,,ASD,ASD_Scored,,,,,,SCZ.DGE_up,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inh_L1-2_LAMP5_DBP,,,,Inh_L2-4_VIP_CBLN1,Inh_L2-5_PVALB_SCUBE3,Inh_L2-6_LAMP5_CA1,,,,,
PRKCE,green,30.13966881,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPN5,green,35.61375746,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRN2,green,14.74749997,WM10,,,,,,,,,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRU,green,4.21320058,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVRL1,green,7.354864986,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,,,,,,,,geneM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QRICH2,green,2.317199364,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QSOX1,green,8.392863839,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB11FIP3,green,32.56658479,WM10,,,,,,,,,,,,,,,,,,,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB40C,green,19.87950679,WM10,,,,,,,,,,,,,,,,,,SCZ.DGE_down,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L4-6_RORB_SEMA3E,,,,,,,,,,,,,,,,
RAD54L2,green,3.522646737,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAI1,green,31.94047577,WM10,,,,,,,,,SME20,,,ASD,ASD_Scored,,,,,SCZ.DGE_down,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RALGPS1,green,24.32845873,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,Inh_L1-2_SST_BAGE2,,,Inh_L2-4_VIP_CBLN1,,Inh_L2-6_LAMP5_CA1,,Inh_L5-6_SST_KLHDC8A,,,
RANBP10,green,13.6443969,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANBP3,green,16.52228436,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAP1GAP2,green,10.04984999,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L2-3_LINC00507_FREM3,Exc_L3-5_RORB_TWIST2,Exc_L3-5_RORB_ESR1,Exc_L4-6_RORB_SEMA3E,Exc_L4-6_FEZF2_IL26,,Exc_L5-6_THEMIS_C1QL3,Exc_L5-6_FEZF2_ABO,,,,,,,,,,,,
RAPGEF1,green,27.55110246,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,,,,,geneM17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFOX3,green,33.79399364,WM10,,,,,,,,,,,,,,,,,,SCZ.DGE_down,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L2-3_LINC00507_FREM3,,,Exc_L4-6_RORB_SEMA3E,,,,,,,,,,,,,,,,
RBM10,green,9.221344118,WM10,,,,,,,,,,RBP,,,,,,,,,SCZ.DGE_up,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM19,green,14.26757973,WM10,,,,,,,,,,RBP,,,,,,,,,,,,,,,,geneM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM6,green,20.45394959,WM10,,,,,,,,,,RBP,,,,,,,,,,,,,,,,geneM14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFTN1,green,16.19071864,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L3-5_RORB_ESR1,,,,,,,,,,,,,,,,,
RFX1,green,10.85776727,WM10,,,,,,,,,,,TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM34,,,,,,,,,,,,,,,,,,,,,,,,,,
RILPL1,green,14.7141859,WM10,,,,,,,,,,,,,,,,,,,,,,,geneM11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF4,green,18.57185764,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNFT2,green,8.832428685,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KL1,green,12.6479273,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
RRP12,green,8.039505193,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTN4R,green,11.99220349,WM10,,,Delta,Gamma,,Theta,,,,,,,,,,,,SCZ.DGE_down,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUBCN,green,15.70651461,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SARM1,green,13.14488722,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBK1,green,15.77104203,WM10,,,,,,,,,SME20,,,,,ASD.DGE_down,,,,SCZ.DGE_down,,,,,,,,,,,geneM17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAI,green,12.96029581,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,SCZ.DGE_down,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAP,green,24.55913905,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCARB1,green,3.073057049,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEMA4B,green,15.4886822,WM10,,,,,,,,,,,,,,,,,,,SCZ.DGE_up,,,,,,,,,,,,,,,,,,,,,,,,geneM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SETBP1,green,17.16083606,WM10,,,,,,,,,,,TF,ASD,ASD_Scored,,,,,SCZ.DGE_down,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L5-6_THEMIS_CRABP1,,,,,Inh_L1-3_SST_CALB1,Inh_L2-4_VIP_SPAG17,,Inh_L2-5_PVALB_SCUBE3,,Inh_L4-6_PVALB_SULF1,Inh_L5-6_SST_KLHDC8A,,,
SETD1A,green,10.57263021,WM10,,,,,,,,,,RBP,,,,,,,,SCZ.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
SGSM1,green,10.89896279,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L4-6_FEZF2_IL26,,,,,,Inh_L1-3_SST_CALB1,,,,,,Inh_L5-6_SST_KLHDC8A,,,
SH2D3C,green,22.6928411,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH3D21,green,11.69876463,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
SH3GL1,green,4.56946638,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHC2,green,19.96418003,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
SHISA7,green,10.34507815,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
SIPA1L3,green,18.68726879,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,,,,,geneM17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inh_L1-2_LAMP5_DBP,,Inh_L1-3_SST_CALB1,Inh_L2-4_VIP_SPAG17,Inh_L2-4_VIP_CBLN1,,,Inh_L4-6_PVALB_SULF1,Inh_L5-6_SST_KLHDC8A,,,OPC_L1-6_PDGFRA_NA
SLC25A42,green,10.60467147,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC41A3,green,23.34984154,WM10,,,,,,,,,SME20,,,,,,,,BD.DGE_up,,SCZ.DGE_up,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC6A7,green,12.70826643,WM10,,,,,,,,,SME20,,,,,ASD.DGE_down,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC7A8,green,10.66006256,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC8A3,green,12.22361674,WM10,,,,,,,,,,,,,,,,BD.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,Inh_L1-3_SST_CALB1,Inh_L2-4_VIP_SPAG17,Inh_L2-4_VIP_CBLN1,Inh_L2-5_PVALB_SCUBE3,,Inh_L4-6_PVALB_SULF1,,,,
SLC9A1,green,11.3713281,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG6,green,19.20039385,WM10,,,,,,,,,,,,ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM5,,,,,,,,,,,,,,,,,,,,,,,,
SMG9,green,10.53339066,WM10,,,,,,,,,,,,,,,,,,,,,,geneM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIM12,green,36.20652274,WM10,,,,,,,,,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SND1,green,20.67885174,WM10,,,,,,,,,SME20,,,ASD,,,,,,,SCZ.DGE_up,,,,,,,,,,,,geneM19,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L3-5_RORB_ESR1,,,,,,,,,,,,,,,,,
SPTBN4,green,30.26986492,WM10,,,,,,,,,,,,,,,,,,,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRGAP3,green,30.17701287,WM10,,,,,,,,,,,,ASD,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRRM3,green,18.99182236,WM10,,,,,,,,,,,,,,,,,,,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L2-3_LINC00507_FREM3,,,,,,,,,,,,,,,Inh_L4-6_PVALB_SULF1,,,,
SRRM4,green,35.97361787,WM10,,,,,,Theta,,,,,,ASD,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L4-6_RORB_SEMA3E,,,,,,Inh_L1-2_SST_BAGE2,,,Inh_L2-4_VIP_CBLN1,,,Inh_L4-6_PVALB_SULF1,,,,
ST3GAL2,green,25.02972774,WM10,,,,,,,,,,,,,,,,,,SCZ.DGE_down,,,,,,geneM12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STK35,green,4.143153281,WM10,,,,,,,,,,,,,,,,,,,SCZ.DGE_up,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRBP,green,18.39258052,WM10,,,,,,,,SME15,,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exc_L4-6_FEZF2_IL26,,,,,,,,,,,,,,,
STX3,green,8.779093288,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
SYMPK,green,12.26456049,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYN3,green,9.012135265,WM10,,,,,,,,,SME20,,,ASD,,,,,,,,,,,,,geneM13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYT12,green,5.808080308,WM10,,,,,,,,,,,,,,ASD.DGE_down,,,,SCZ.DGE_down,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAB1,green,1.860995023,WM10,,,,,,,,,,,,,,,,,BD.DGE_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM4,,,,,,,,,,,,,,,,,,,,,,,,,
TBC1D13,green,11.11365417,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,,,,,,,,geneM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBC1D17,green,8.496737244,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
TBC1D25,green,5.675807252,WM10,,,,,,,,,SME20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM7,,,,,,,,,,,,,,,,,,,,,,
TBCD,green,11.53568875,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TENM4,green,13.8790345,WM10,,,,,,,,,,,,,,,,,,SCZ.DGE_down,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THAP4,green,2.860458529,WM10,,,,,,,,,,,TF,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIAM1,green,15.70242958,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inh_L1-2_LAMP5_DBP,,Inh_L1-3_SST_CALB1,Inh_L2-4_VIP_SPAG17,Inh_L2-4_VIP_CBLN1,Inh_L2-5_PVALB_SCUBE3,Inh_L2-6_LAMP5_CA1,Inh_L4-6_PVALB_SULF1,Inh_L5-6_SST_KLHDC8A,,,
TIAM2,green,3.357364127,WM10,,,,,,,,,,,,,,,,,,,SCZ.DGE_up,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inh_L1-2_LAMP5_DBP,,,,,,,,,,,
TMEM120B,green,12.1238367,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
TMEM132B,green,29.24539466,WM10,,,,,,Theta,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM178B,green,25.09218846,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM8,,,,,,,,,,,,,,,,,,,,,
TMEM184B,green,16.54063962,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM229B,green,10.16446257,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM241,green,6.65884207,WM10,,,,,,,,,SME20,,,,,,,,,,,,geneM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astro_L1-6_FGFR3_SLC14A1,,
TMEM266,green,6.277209437,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNKS1BP1,green,21.22633763,WM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geneM5,,,,,,,,,,,,,,,,,,,,,,,,
TNRC6C,green,9.441958647,WM10,,,,,,,,,,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNXB,green,9.081179476,WM10,,,,,,,,,,,,,,,,,BD.DGE_up,,SCZ.DGE_up,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPCN2,green,3.492575412,WM10,,,,,,,,,SME20,,,,,,,,,,,geneM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
